GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
310M300US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",335209,1494,86670,1113,5.1,0.2,47094,2195,235064,1862,107309,1343,47.0,0.5,111640,2502,53.0,0.5,104703,1648,76.3,0.6,131185,1501,17.7,0.5,45413,2195,6.0,0.4,61976,6150,100145,1654,45544,1194,57.1,0.9,38840,1937,49.3,0.9,32498,1630,7.9,0.5,88872,5611,42.9,0.9,54970,1555,32.9,0.8,45996,2449,9.9,0.6,94425,4189
310M300US15180,15180,"Brownsville-Harlingen, TX Metro Area",121290,908,34578,1003,4.7,0.4,29762,4244,95923,1223,38551,1161,50.6,1.1,32598,1742,49.4,1.1,44317,2159,66.2,1.1,48917,1645,26.5,1.0,21867,1085,7.3,0.7,35084,4426,25367,879,18611,1170,56.9,1.9,15279,1029,51.9,1.9,14156,914,5.0,1.0,44688,5974,43.1,1.9,24628,2112,36.7,1.8,21680,1652,6.4,1.2,47530,9106
310M300US15260,15260,"Brunswick, GA Metro Area",44253,853,45063,1611,1.6,0.4,,,30450,825,53413,2388,38.2,1.9,46452,2360,61.8,1.9,56489,2548,70.7,1.8,66690,3560,22.1,1.6,29720,3418,7.1,1.1,43115,10555,13803,759,25547,1909,56.4,2.5,21194,2176,50.4,2.5,19094,2428,6.0,1.3,43859,21377,43.6,2.5,33656,4939,36.1,2.5,31521,4308,7.5,1.6,45484,13235
310M300US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",470460,1571,52303,425,1.5,0.1,21276,3002,283260,2114,69368,776,41.3,0.4,65623,1481,58.7,0.4,71507,833,70.5,0.5,85556,859,22.2,0.5,33260,1040,7.3,0.3,48392,2172,187200,2317,30542,490,55.1,0.6,26608,583,47.7,0.6,23774,594,7.5,0.4,61412,3196,44.9,0.6,36542,764,36.0,0.6,31785,836,8.8,0.4,63280,2733
310M300US15500,15500,"Burlington, NC Metro Area",62053,624,43209,1061,4.0,0.5,31437,4186,41098,646,54263,1383,43.2,1.2,46739,4041,56.8,1.2,59218,2568,71.2,1.6,69586,2860,21.4,1.2,27547,2917,7.4,1.0,33903,5484,20955,858,25363,1070,59.3,2.1,24099,1540,52.4,2.2,22400,1317,6.9,1.1,41086,7711,40.7,2.1,27820,1695,32.9,2.1,24417,1622,7.8,1.3,39409,5277
310M300US15540,15540,"Burlington-South Burlington, VT Metro Area",85389,699,64127,1345,0.4,0.1,63170,12058,51522,839,84290,1548,43.1,0.9,85582,2664,56.9,0.9,83218,2257,79.7,1.1,95168,1828,14.2,0.8,36209,3331,6.1,0.7,48104,4378,33867,817,39877,1697,55.7,1.6,36271,2896,40.4,1.5,30284,1570,15.3,1.6,59335,3909,44.3,1.6,44279,2923,28.1,1.5,34313,2289,16.1,1.5,66684,4600
310M300US15680,15680,"California-Lexington Park, MD Metro Area",38978,514,86810,2442,0.5,0.2,,,27876,621,98905,3433,47.0,1.9,99548,6184,53.0,1.9,98687,3965,78.7,1.8,111762,2909,15.8,1.7,43549,7414,5.5,1.0,64256,6223,11102,578,53994,4788,46.8,2.8,36693,6564,39.2,2.5,31311,2022,7.7,1.7,79120,7855,53.2,2.8,65763,4547,40.7,3.6,60859,5160,12.5,2.6,86250,21109
310M300US15940,15940,"Canton-Massillon, OH Metro Area",161972,1091,48705,701,0.3,0.1,45859,9617,107228,1464,60931,926,40.0,0.7,59553,2175,60.0,0.7,61554,972,74.1,0.9,71576,1102,18.1,0.7,29105,1489,7.8,0.6,45463,2349,54744,1323,27687,987,54.4,1.1,23886,935,46.5,1.2,21721,774,7.9,0.8,45857,1985,45.6,1.1,33207,1581,36.9,1.1,30388,1008,8.6,0.8,54033,4177
310M300US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",258084,2200,50390,566,1.7,0.2,33856,2737,170634,2018,59534,989,31.9,0.6,49089,1381,68.1,0.6,64444,985,77.5,0.7,69369,1248,16.1,0.6,30627,1345,6.4,0.4,38490,2522,87450,1704,31921,653,55.6,0.9,29677,830,47.2,1.0,26594,779,8.4,0.6,53510,3584,44.4,0.9,35894,1367,34.6,1.0,30542,1125,9.8,0.6,57082,3336
310M300US16020,16020,"Cape Girardeau, MO-IL Metro Area",37170,460,45728,1542,0.1,0.1,,,23638,548,57339,2381,39.3,1.7,57915,3952,60.7,1.7,57028,2776,78.1,1.8,67586,2860,15.5,1.4,25054,3287,6.4,0.9,38241,6245,13532,607,24902,1481,54.3,2.4,21313,1665,45.1,2.7,19338,1697,9.2,1.7,45017,8352,45.7,2.4,28790,3532,33.6,2.5,26297,1578,12.1,2.0,48484,9323
310M300US16060,16060,"Carbondale-Marion, IL Metro Area",50374,766,40630,1087,0.6,0.2,,,29988,638,58339,2046,39.4,1.5,55861,4021,60.6,1.5,59574,2014,75.0,1.4,70826,1749,18.8,1.3,25632,3400,6.2,0.8,37015,3762,20386,714,20836,1241,51.8,2.0,19914,1371,43.5,2.3,18578,1452,8.4,1.2,36607,7926,48.2,2.0,22080,2324,37.9,1.9,20721,2201,10.3,1.2,29853,7730
310M300US16180,16180,"Carson City, NV Metro Area",21802,419,47948,2492,6.6,1.3,37323,6511,13121,421,61611,4180,40.4,2.4,49237,4372,59.6,2.4,69033,3230,69.8,2.6,74226,3684,22.6,2.7,33833,6174,7.7,1.7,46689,8814,8681,440,30453,2026,53.4,2.8,26912,3164,45.0,2.8,25067,2352,8.3,2.1,43900,8361,46.6,2.8,33761,3646,36.9,3.0,30544,2872,9.7,2.1,54545,9050
310M300US16220,16220,"Casper, WY Metro Area",32422,393,56983,2251,1.0,0.4,44750,24091,20522,504,71712,2389,45.0,1.8,67190,4694,55.0,1.8,74274,3738,74.5,2.1,84682,3369,15.7,1.6,31865,3750,9.8,1.8,55214,3346,11900,481,34108,2048,46.6,2.5,26933,2112,39.9,2.4,25161,2430,6.7,1.5,41033,9884,53.4,2.5,41131,2652,41.4,2.9,36166,4301,12.0,2.3,56568,6883
310M300US16300,16300,"Cedar Rapids, IA Metro Area",106405,686,60537,1379,0.6,0.2,35375,12485,68005,852,78139,1825,45.6,0.9,80347,1808,54.4,0.9,76391,1982,80.0,1.0,88328,2264,13.8,0.9,34440,3040,6.2,0.6,47583,5441,38400,1023,33369,1123,52.0,1.4,29505,1111,42.9,1.4,26300,1371,9.1,0.8,46644,6136,48.0,1.4,40035,2392,36.3,1.4,35100,2041,11.7,1.2,56272,5891
310M300US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",59392,515,55751,1358,0.4,0.2,50000,25002,41017,699,67124,1789,40.9,1.2,66102,3672,59.1,1.2,67702,1721,79.8,1.3,75664,2145,14.3,1.0,35169,4444,5.9,0.9,46290,4733,18375,798,32986,1983,52.2,2.0,27440,1863,46.3,2.1,24760,1669,5.9,1.1,54881,6154,47.8,2.0,41497,2070,38.4,2.3,36821,2803,9.3,1.6,59382,7028
310M300US16580,16580,"Champaign-Urbana, IL Metro Area",92766,959,50268,1054,0.7,0.2,50375,14279,51224,830,72853,1424,43.2,1.0,68378,3776,56.8,1.0,75120,1470,75.9,1.2,86415,2527,17.9,1.1,30894,1705,6.2,0.7,46280,5333,41542,1044,27637,1376,48.8,1.2,26654,1223,38.2,1.3,26445,1237,10.6,1.0,28118,5429,51.2,1.2,29445,2590,36.4,1.6,26724,1488,14.9,1.1,37213,4406
310M300US16620,16620,"Charleston, WV Metro Area",94549,859,45176,1045,0.2,0.1,55429,27942,59082,983,57060,1459,37.1,1.0,54768,3084,62.9,1.0,58334,1733,71.7,1.2,68712,1879,20.7,1.1,30114,2244,7.5,0.7,38271,5872,35467,905,26796,914,54.6,1.3,23827,1279,47.6,1.3,22272,1122,7.0,0.9,45211,6972,45.4,1.3,32759,2007,37.7,1.3,30354,2661,7.7,1.0,51473,5797
310M300US16700,16700,"Charleston-North Charleston, SC Metro Area",274408,1307,55125,722,1.0,0.1,35542,6222,175582,1838,68582,1145,41.8,0.7,65198,2477,58.2,0.7,70091,1265,71.6,0.8,84219,1300,21.9,0.7,31229,722,6.5,0.5,47143,4852,98826,1815,36032,857,53.8,1.1,30900,1106,45.2,1.0,27187,1046,8.7,0.7,59329,3696,46.2,1.1,42311,1283,34.7,1.0,36507,1033,11.4,0.7,65993,3383
310M300US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",885916,2618,55191,484,2.3,0.1,36708,1627,597510,3456,67278,587,46.1,0.3,67052,1148,53.9,0.3,67427,598,73.2,0.4,82444,685,20.1,0.4,32256,562,6.7,0.3,42708,1528,288406,3178,35076,565,53.7,0.5,30608,518,45.8,0.5,27230,590,7.9,0.3,56086,2529,46.3,0.5,41259,585,36.0,0.6,35958,764,10.4,0.4,63791,2308
310M300US16820,16820,"Charlottesville, VA Metro Area",86414,940,61664,1394,0.7,0.2,39556,20838,54122,1065,77352,1545,41.0,1.2,78619,2292,59.0,1.2,76706,1380,78.3,1.1,89025,2614,16.4,1.0,34577,3753,5.3,0.6,40983,7601,32292,982,39642,1700,57.3,1.7,38350,2012,44.0,1.9,34108,3150,13.3,1.4,56307,8023,42.7,1.7,41205,2126,31.1,1.6,36185,2777,11.5,1.2,63600,4218
310M300US16860,16860,"Chattanooga, TN-GA Metro Area",209814,1431,47751,872,0.4,0.1,50332,16065,138842,1634,61096,1103,39.6,0.8,58639,1779,60.4,0.8,62504,1245,74.4,0.8,73034,1410,19.0,0.6,30163,1254,6.5,0.5,37179,2367,70972,1488,26556,730,56.2,1.0,23167,1073,49.4,0.9,21384,690,6.7,0.7,42768,4150,43.8,1.0,31102,1190,35.9,1.0,27381,1315,7.9,0.7,47744,4107
310M300US16940,16940,"Cheyenne, WY Metro Area",37362,493,61201,1739,3.0,0.6,36971,7178,25233,628,74719,2548,43.9,1.6,71921,3684,56.1,1.6,77040,3360,75.4,1.8,87138,2540,16.8,1.5,36663,2986,7.7,1.2,58242,6412,12129,632,34547,2136,48.2,2.7,31888,1772,40.7,2.5,28481,3276,7.5,1.5,58427,19538,51.8,2.7,38326,3727,41.7,2.8,35787,3679,10.1,1.8,54423,18454
310M300US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",3464942,6115,63327,250,5.6,0.1,46678,790,2273755,7644,78092,404,45.6,0.2,74967,599,54.4,0.2,80390,426,72.6,0.2,95345,404,20.2,0.2,37021,346,7.3,0.1,51546,652,1191187,5753,39247,370,54.2,0.2,33690,426,46.5,0.3,30130,306,7.7,0.2,68016,1371,45.8,0.2,45796,547,36.2,0.2,40068,447,9.7,0.2,75801,1303
310M300US17020,17020,"Chico, CA Metro Area",85505,991,44366,1131,2.9,0.3,36862,6437,50904,871,58858,1852,39.0,1.2,55378,2540,61.0,1.2,60609,1692,72.4,1.5,71585,2003,18.5,1.2,28119,2198,9.1,0.9,41521,2712,34601,1148,26330,1247,54.8,1.8,25600,1677,39.7,1.5,22048,1203,15.1,1.4,38111,3027,45.2,1.8,27179,2413,30.8,1.6,22567,1521,14.5,1.3,41286,4192
310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",830512,2705,56861,410,0.6,0.1,39249,3771,542641,3107,72572,658,44.1,0.4,71686,999,55.9,0.4,73129,697,73.6,0.5,88305,701,19.5,0.4,31197,726,6.9,0.3,48112,2001,287871,2417,32121,308,52.9,0.6,28742,543,45.2,0.6,25996,428,7.7,0.3,56026,2289,47.1,0.6,37325,776,37.1,0.5,32451,844,10.1,0.4,59698,1518
310M300US17300,17300,"Clarksville, TN-KY Metro Area",98449,1070,47816,1305,1.1,0.3,45345,10042,70214,1143,55288,1457,50.9,1.0,48141,2603,49.1,1.0,62694,2055,73.5,1.0,66059,1233,19.7,0.8,25761,1636,6.8,0.6,38457,4210,28235,1043,29663,1487,51.2,2.0,23948,1254,43.5,1.8,22565,1493,7.6,1.3,35276,5891,48.8,2.0,38208,3390,36.5,2.0,33848,3187,12.3,1.9,56146,8266
310M300US17420,17420,"Cleveland, TN Metro Area",45944,541,43293,1240,0.3,0.2,42063,34044,31850,734,52412,2252,40.2,1.5,50071,3835,59.8,1.5,53798,2591,75.6,1.6,62101,2921,17.1,1.2,25981,3532,7.3,1.2,41036,6700,14094,683,24961,1585,52.6,2.7,21330,1783,46.4,2.8,19750,1710,6.2,1.5,46875,22589,47.4,2.7,30068,3808,38.7,3.0,25918,2075,8.7,1.7,46848,3894
310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",848772,2719,51001,287,0.9,0.1,31985,1895,520843,2852,67468,507,41.4,0.3,63915,1135,58.6,0.3,69568,552,69.7,0.4,85035,689,23.0,0.3,31136,610,7.3,0.3,44413,1487,327929,2812,30376,344,54.6,0.5,27038,420,48.1,0.5,24663,410,6.5,0.3,55160,2009,45.4,0.5,34813,814,38.0,0.5,30936,592,7.4,0.3,60916,2089
310M300US17660,17660,"Coeur d'Alene, ID Metro Area",57213,608,50924,1311,0.4,0.2,37043,16477,39564,887,60913,1880,41.9,1.6,55781,4047,58.1,1.6,64472,1897,79.1,1.5,68284,2029,15.1,1.4,31584,4253,5.8,0.9,35163,6606,17649,959,30179,2145,53.1,2.8,25346,2835,44.1,2.8,22297,2217,9.0,1.4,49931,3130,46.9,2.8,34247,3577,34.2,2.7,29574,3306,12.7,2.0,48924,5668
310M300US17780,17780,"College Station-Bryan, TX Metro Area",88548,929,42948,1476,4.1,0.5,37047,3062,50917,878,63724,2203,45.9,1.2,56182,3733,54.1,1.2,68661,3229,72.6,1.5,80674,2227,19.6,1.2,28417,2435,7.8,0.9,41299,4167,37631,1061,24507,1126,50.5,1.4,23313,1338,33.0,1.6,22369,1655,17.5,1.4,25930,2413,49.5,1.4,26356,2597,30.2,1.4,23357,1941,19.3,1.4,31308,1894
310M300US17820,17820,"Colorado Springs, CO Metro Area",259041,1214,60335,862,3.6,0.3,36484,2607,177759,1684,73629,1293,46.8,0.6,67245,1625,53.2,0.6,78725,1687,77.8,0.6,84845,1132,15.9,0.5,36051,2110,6.3,0.4,51426,3034,81282,1368,35304,874,51.3,1.0,31028,992,43.5,1.0,28208,1324,7.8,0.6,51427,5473,48.7,1.0,40501,1449,37.2,1.0,35328,1329,11.4,0.8,58150,4258
310M300US17860,17860,"Columbia, MO Metro Area",67833,752,50813,833,0.6,0.3,46776,30619,38617,886,72896,2275,46.6,1.5,68239,5189,53.4,1.5,75420,3345,77.4,1.8,84078,2334,16.3,1.5,34468,3722,6.3,1.0,44477,10598,29216,828,27777,1719,54.4,1.7,26419,2088,39.7,2.2,25881,2147,14.7,1.6,30541,7569,45.6,1.7,30468,3130,30.3,1.8,26861,2116,15.4,1.7,36089,4668
310M300US17900,17900,"Columbia, SC Metro Area",301048,1772,51287,495,1.3,0.2,39492,6157,194081,1999,64315,968,42.8,0.6,60458,1467,57.2,0.6,66571,1397,69.2,0.6,80193,1044,23.9,0.6,31391,972,7.0,0.4,44242,3440,106967,1615,32058,693,54.6,1.0,28765,999,46.8,0.9,26428,808,7.8,0.5,48646,3591,45.4,1.0,37157,1273,34.9,0.9,33542,1745,10.5,0.6,50067,3312
310M300US17980,17980,"Columbus, GA-AL Metro Area",113080,1048,43307,1166,1.8,0.3,34972,8908,73884,1183,54770,1182,46.0,1.2,48518,2319,54.0,1.2,60766,1798,65.1,1.3,71002,1667,27.5,1.1,27390,1628,7.4,0.8,40466,4324,39196,1182,25943,1177,52.3,1.6,21595,1357,47.2,1.4,20104,1488,5.1,0.7,38269,6366,47.7,1.6,30685,1153,39.6,1.6,28628,1649,8.1,1.0,49491,7065
310M300US18020,18020,"Columbus, IN Metro Area",31073,438,55874,1651,2.9,0.6,27067,8071,20727,552,67121,2403,43.1,1.8,64233,3571,56.9,1.8,69611,3864,77.7,2.0,78415,3198,14.7,1.5,29341,4108,7.6,1.1,43520,7670,10346,540,34761,2418,52.4,2.6,28533,1875,46.2,2.7,26539,1469,6.2,1.7,51064,7749,47.6,2.6,43520,3966,36.8,2.6,38348,4144,10.8,2.0,66685,3522
310M300US18140,18140,"Columbus, OH Metro Area",764973,2645,57440,520,0.7,0.1,38707,2736,487810,2915,71661,575,46.6,0.4,70376,1073,53.4,0.4,72598,836,72.8,0.3,87612,741,20.0,0.3,32461,844,7.2,0.2,45098,2036,277163,2846,36166,451,52.8,0.5,32862,646,43.3,0.6,29881,715,9.5,0.4,57132,2335,47.2,0.5,40835,785,35.7,0.6,34747,1155,11.5,0.4,65795,1683
310M300US18580,18580,"Corpus Christi, TX Metro Area",160922,1342,51675,881,3.7,0.3,45472,6230,111312,1431,60533,1022,43.6,0.8,55906,2194,56.4,0.8,62982,1713,68.0,0.9,75125,1386,22.1,0.9,30318,1602,9.9,0.7,52262,2488,49610,1316,30159,1221,50.8,1.5,24275,1830,42.0,1.4,21397,846,8.8,0.9,48170,9759,49.2,1.5,37620,2724,37.6,1.4,31912,1818,11.7,0.9,56811,7390
310M300US18700,18700,"Corvallis, OR Metro Area",34193,505,52015,2151,1.0,0.4,22500,11350,19033,474,78758,1566,39.3,1.6,72960,5184,60.7,1.6,81547,2868,82.7,1.8,86809,4928,11.7,1.5,31523,10037,5.6,1.3,44555,7670,15160,550,26994,2218,52.1,2.5,28591,2498,35.8,2.1,27670,2828,16.3,1.8,31596,5806,47.9,2.5,25447,2361,28.8,2.5,23480,3709,19.1,2.3,27321,5364
310M300US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",100469,1226,55199,1045,2.4,0.3,40113,14430,66335,1207,65840,1459,39.0,1.2,56877,2125,61.0,1.2,70846,2027,77.2,1.0,76828,1549,16.5,0.8,32724,1915,6.3,0.7,41592,4371,34134,1119,34694,1366,48.5,1.6,30176,1290,42.1,1.5,27228,1209,6.4,0.9,55285,6870,51.5,1.6,40549,1765,40.3,1.9,35455,2139,11.2,1.3,65453,7500
310M300US19060,19060,"Cumberland, MD-WV Metro Area",39456,610,40302,1246,0.1,0.1,47344,14677,23934,628,54374,1668,35.0,1.6,53140,2878,65.0,1.6,55327,2365,75.6,1.6,62027,1750,17.9,1.5,27813,2341,6.5,1.1,43314,5340,15522,642,21777,948,51.8,2.2,19634,1327,45.5,1.9,18442,1376,6.3,1.2,40139,18308,48.2,2.2,24943,2018,39.7,2.2,23199,1857,8.5,1.4,39093,2880
310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",2451163,4479,61330,268,4.2,0.1,42008,717,1701976,5764,72527,393,50.0,0.2,66497,662,50.0,0.2,77633,510,73.0,0.3,89598,520,19.6,0.2,35599,531,7.4,0.2,46874,1147,749187,4898,40058,378,52.3,0.3,35476,454,44.3,0.3,31766,368,8.0,0.2,60183,1676,47.7,0.3,45053,797,37.3,0.4,40290,536,10.4,0.3,66706,1563
310M300US19140,19140,"Dalton, GA Metro Area",49080,700,40812,1498,2.2,0.6,38333,13671,35654,747,48660,1534,48.0,1.4,44883,3675,52.0,1.4,52289,1996,75.4,2.0,56026,2165,17.0,1.6,25284,1796,7.7,1.1,30405,2886,13426,761,22673,1641,51.5,2.6,21373,2345,44.8,2.7,18497,1967,6.6,1.5,42111,22735,48.5,2.6,24154,2719,38.5,2.7,21617,2740,10.0,1.8,32937,5450
310M300US19180,19180,"Danville, IL Metro Area",31540,429,43552,1549,0.4,0.2,34803,12630,19967,471,54623,1616,40.8,1.5,50247,2651,59.2,1.5,57883,1587,68.6,1.6,67942,1941,22.3,1.7,24056,2131,9.0,1.2,40815,4270,11573,501,28604,1856,49.5,2.2,23782,1680,44.1,2.3,21667,1252,5.4,1.1,40602,10319,50.5,2.2,32634,1962,40.9,2.0,30978,1651,9.7,1.7,41779,11620
310M300US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",75149,1285,51365,991,0.5,0.2,60179,13477,50190,1356,64020,2351,35.0,1.5,60029,4370,65.0,1.5,65635,2462,79.9,1.5,73891,2878,14.9,1.3,31543,1901,5.2,0.9,42475,10885,24959,1178,29734,1742,57.4,2.5,26678,1814,50.9,2.4,24343,1464,6.6,1.4,58750,13911,42.6,2.5,32059,3112,36.4,2.3,29712,3487,6.2,1.4,58872,12543
310M300US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",154336,968,53535,862,1.2,0.2,49196,4609,98840,910,67930,1354,42.8,0.8,63917,2218,57.2,0.8,70484,1552,76.2,0.9,80531,1016,17.5,0.8,30738,1149,6.3,0.5,48970,4425,55496,1082,30809,644,51.5,1.0,26426,655,45.4,1.0,24543,678,6.1,0.6,50282,3451,48.5,1.0,36218,1610,39.8,1.1,32145,1228,8.7,0.8,59128,4147
310M300US19380,19380,"Dayton, OH Metro Area",328062,1628,49223,531,0.3,0.1,33973,9695,203373,1915,63608,817,42.1,0.6,56207,1517,57.9,0.6,67378,901,70.9,0.6,80040,909,21.9,0.6,26955,853,7.2,0.4,41887,2610,124689,1527,30365,495,53.9,0.8,27133,550,47.0,0.7,25118,551,6.9,0.5,52102,3515,46.1,0.8,33896,1525,37.4,0.7,30547,717,8.6,0.5,51529,2840
310M300US19460,19460,"Decatur, AL Metro Area",59485,620,45804,1544,1.2,0.3,33542,22373,41168,879,56325,1840,41.2,1.3,53557,4301,58.8,1.3,57591,2058,74.6,1.7,65475,1539,18.7,1.6,25424,2644,6.7,0.9,37676,5758,18317,786,25528,1039,54.0,2.2,21289,1582,50.2,2.2,20195,1483,3.7,0.9,47500,24041,46.0,2.2,29483,2134,40.2,1.9,27698,1853,5.8,1.4,48818,7424
310M300US19500,19500,"Decatur, IL Metro Area",44860,576,47477,1284,0.3,0.2,61542,21112,27612,573,61167,1553,40.3,1.3,51896,4362,59.7,1.3,64455,1751,70.7,1.5,75566,1733,22.5,1.3,22312,1923,6.8,0.8,41126,3815,17248,620,28609,1911,52.9,1.6,24136,1520,47.5,1.8,22810,1671,5.5,1.0,41449,10709,47.1,1.6,35882,2275,39.2,1.7,32054,3042,7.9,1.3,61382,11435
310M300US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",243460,1779,43432,608,1.3,0.2,38782,5676,152533,1963,53345,758,31.4,0.7,48233,1869,68.6,0.7,55423,1036,75.4,0.8,61652,944,17.2,0.6,31561,1628,7.4,0.6,37211,2315,90927,1543,27313,696,55.4,1.0,25084,904,47.1,1.1,22946,967,8.3,0.6,45215,2913,44.6,1.0,31178,875,34.2,1.0,27501,1241,10.4,0.8,43894,2321
310M300US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",1058467,2516,68173,514,3.2,0.1,44296,1503,669466,2807,83601,569,47.1,0.3,80382,962,52.9,0.3,86142,563,76.1,0.4,98021,684,16.4,0.3,41878,852,7.5,0.2,58469,2260,389001,2745,44479,576,51.0,0.5,40988,545,41.3,0.5,35272,636,9.8,0.3,71831,1730,49.0,0.5,48898,1054,36.3,0.4,40908,594,12.7,0.4,77851,1881
310M300US19780,19780,"Des Moines-West Des Moines, IA Metro Area",237527,1231,63534,803,0.9,0.1,43846,6636,156194,1358,78488,1000,49.4,0.7,77603,1686,50.6,0.7,79271,1261,76.8,0.8,92293,1060,16.3,0.6,35615,1636,6.9,0.5,50180,3946,81333,1273,38365,1144,54.0,1.0,32811,1127,45.2,1.0,30151,879,8.8,0.7,61349,5520,46.0,1.0,45347,1817,35.0,0.9,38930,1604,11.0,0.8,72590,3436
310M300US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",1672081,3919,54037,312,0.8,0.1,39825,2969,1080953,3899,69434,459,42.8,0.3,67336,944,57.2,0.3,70468,493,70.1,0.3,86768,481,22.4,0.2,31902,461,7.5,0.2,46243,1053,591128,3383,31955,251,53.0,0.3,28068,372,46.6,0.3,25797,276,6.3,0.2,56951,1584,47.0,0.3,37938,696,38.8,0.4,33772,810,8.3,0.2,61814,1312
310M300US20020,20020,"Dothan, AL Metro Area",56851,513,40871,796,0.4,0.1,50179,13714,38004,500,52035,1011,39.0,0.8,48992,2006,61.0,0.8,53983,1517,70.9,1.0,66705,1758,23.0,0.9,22905,1072,6.1,0.5,34978,3739,18847,514,22514,800,54.4,1.4,19394,899,48.9,1.3,17986,940,5.5,0.7,36953,3103,45.6,1.4,27907,2202,38.9,1.6,25868,1787,6.7,0.8,44231,5573
310M300US20100,20100,"Dover, DE Metro Area",62140,651,55184,1410,1.4,0.3,35343,9034,43020,789,64836,1839,42.1,1.3,60799,3935,57.9,1.3,67061,2006,70.6,1.2,77698,2351,22.8,1.0,32331,2706,6.6,0.6,46563,5740,19120,738,34827,2173,54.8,2.7,30705,1952,47.1,2.6,27785,2756,7.7,1.2,49529,5679,45.2,2.7,40595,1991,32.6,2.3,35203,3405,12.6,1.9,68173,7205
310M300US20220,20220,"Dubuque, IA Metro Area",38006,348,56154,1545,0.1,0.1,,,25249,439,70159,1673,44.3,1.3,74126,3865,55.7,1.3,68008,2087,80.0,1.3,79824,2052,14.4,1.2,30052,3259,5.6,1.0,46929,5734,12757,486,30461,1129,51.0,2.0,26171,1672,44.0,2.1,23944,1065,7.0,1.2,56576,12638,49.0,2.0,34638,3546,38.5,2.2,31814,1986,10.5,1.4,54836,8387
310M300US20260,20260,"Duluth, MN-WI Metro Area",116886,808,50078,806,0.1,0.1,35078,12862,69543,788,65871,964,40.6,0.6,62161,2046,59.4,0.6,68157,1121,76.4,0.9,76466,947,16.2,0.8,29373,2192,7.4,0.5,45043,3874,47343,750,28163,707,50.1,0.9,23527,752,41.8,1.0,21312,540,8.3,0.7,42139,2998,49.9,0.9,34250,1355,39.3,1.0,30192,1328,10.6,0.6,59798,4476
310M300US20500,20500,"Durham-Chapel Hill, NC Metro Area",213280,1297,54842,953,1.9,0.2,37661,3868,129991,1554,72733,1577,43.1,0.7,65714,3399,56.9,0.7,76613,2114,72.4,1.0,91696,1660,20.9,0.8,33193,2065,6.6,0.6,37630,3164,83289,1673,35874,1011,57.3,1.0,34197,1439,46.5,1.0,31875,916,10.8,0.8,49237,3024,42.7,1.0,38084,2055,32.3,1.0,33820,2467,10.3,0.8,49444,2799
310M300US20700,20700,"East Stroudsburg, PA Metro Area",57127,874,58980,2069,2.4,0.5,51408,18279,40649,861,69092,2718,38.3,1.5,67949,4988,61.7,1.5,69575,2564,76.5,1.7,78882,2724,16.5,1.4,34227,3965,7.0,0.9,47264,12811,16478,876,33886,3497,50.5,2.6,28127,2166,41.1,2.7,24452,1887,9.4,1.5,47750,11813,49.5,2.6,38954,2533,36.7,2.6,35256,3239,12.8,2.3,62798,7710
